14012 0.0  ASP --> ing
2 0.0  NNP --> hershey
2 0.0  NNP --> hippity
2 0.0  NNP --> hokeypokey
2 0.0  NNP --> holland
2 0.0  NNP --> hop
2 0.0  NNP --> horton
2 0.0  NNP --> humpty
2 0.0  NNP --> hurvich
2 0.0  NNP --> inv
2 0.0  NNP --> investigator_one
2 0.0  NNP --> island
2 0.0  NNP --> jean
2 0.0  NNP --> jesse
2 0.0  NNP --> joan
2 0.0  NNP --> johnson
2 0.0  NNP --> jordan
2 0.0  NNP --> joyce
2 0.0  NNP --> juanita
2 0.0  NNP --> kangaroo
2 0.0  NNP --> kellogg
2 0.0  NNP --> kid
2 0.0  NNP --> kiddie
2 0.0  NNP --> koolaid
2 0.0  NNP --> kris
2 0.0  NNP --> krystal
2 0.0  NNP --> lake
2 0.0  NNP --> lauper
2 0.0  NNP --> lee
2 0.0  NNP --> leggos
2 0.0  NNP --> lenny
2 0.0  NNP --> leon
2 0.0  NNP --> light
2 0.0  NNP --> lily
2 0.0  NNP --> lincoln
2 0.0  NNP --> line
2 0.0  NNP --> little_red_riding_hood
2 0.0  NNP --> louie
2 0.0  NNP --> major
2 0.0  NNP --> man
2 0.0  NNP --> march
2 0.0  NNP --> margareta
2 0.0  NNP --> margie
2 0.0  NNP --> maria
2 0.0  NNP --> martha
2 0.0  NNP --> martian
2 0.0  NNP --> mary_ann
2 0.0  NNP --> medicare
2 0.0  NNP --> melloan
2 0.0  NNP --> mercedes
2 0.0  NNP --> messy_bessy
2 0.0  NNP --> michigan
2 0.0  NNP --> mighty_mouse
2 0.0  NNP --> millicent
2 0.0  NNP --> miranda
2 0.0  NNP --> mitchell
2 0.0  NNP --> mr.
2 0.0  NNP --> muffin
2 0.0  NNP --> nanna
2 0.0  NNP --> natalie
2 0.0  NNP --> nemo
2 0.0  NNP --> norwood
2 0.0  NNP --> nozo
2 0.0  NNP --> nuwevah
2 0.0  NNP --> old_spice
2 0.0  NNP --> oreo
2 0.0  NNP --> owl
2 0.0  NNP --> pacific
2 0.0  NNP --> paula
2 0.0  NNP --> peabody
2 0.0  NNP --> pebble
2 0.0  NNP --> pete
2 0.0  NNP --> phoebe
2 0.0  NNP --> piglet
2 0.0  NNP --> pine
2 0.0  NNP --> pinky^rose
2 0.0  NNP --> pinocchio
2 0.0  NNP --> pledge_allegiance
2 0.0  NNP --> plum_plum
2 0.0  NNP --> pole
2 0.0  NNP --> pom
2 0.0  NNP --> poopsky
2 0.0  NNP --> poor
2 0.0  NNP --> potatohead
2 0.0  NNP --> price
2 0.0  NNP --> procession
2 0.0  NNP --> psychology
2 0.0  NNP --> pumpkin
2 0.0  NNP --> put_put
2 0.0  NNP --> queen
2 0.0  NNP --> rachael
2 0.0  NNP --> ranch
2 0.0  NNP --> rhode
2 0.0  NNP --> rhonda
2 0.0  NNP --> ricky
2 0.0  NNP --> rin_tin_tin
2 0.0  NNP --> robert
2 0.0  NNP --> roberts
2 0.0  NNP --> robinhood
2 0.0  NNP --> rock_a_bye
2 0.0  NNP --> roosevelt
2 0.0  NNP --> rose
2 0.0  NNP --> round
2 0.0  NNP --> roy
2 0.0  NNP --> russ
2 0.0  NNP --> s
2 0.0  NNP --> sammy
2 0.0  NNP --> sasha
2 0.0  NNP --> school
2 0.0  NNP --> scituate
2 0.0  NNP --> scrambler
2 0.0  NNP --> shayla
2 0.0  NNP --> sheehan
2 0.0  NNP --> shirley
2 0.0  NNP --> shop
2 0.0  NNP --> silly
2 0.0  NNP --> sneezer
2 0.0  NNP --> snow_queen
2 0.0  NNP --> snowman
2 0.0  NNP --> son
2 0.0  NNP --> spag
2 0.0  NNP --> sparky
2 0.0  NNP --> squirt
2 0.0  NNP --> st
2 0.0  NNP --> stacie
2 0.0  NNP --> stanley
2 0.0  NNP --> states
2 0.0  NNP --> station
2 0.0  NNP --> steven
2 0.0  NNP --> stop
2 0.0  NNP --> stop_and_shop
2 0.0  NNP --> study
2 0.0  NNP --> subaru
2 0.0  NNP --> susanna
2 0.0  NNP --> sweden
2 0.0  NNP --> swiss
2 0.0  NNP --> tammy
2 0.0  NNP --> tante
2 0.0  NNP --> teacher
2 0.0  NNP --> tim
2 0.0  NNP --> ting
2 0.0  NNP --> tinker
2 0.0  NNP --> tinkerbell
2 0.0  NNP --> tressa
2 0.0  NNP --> tressy
2 0.0  NNP --> triangle
2 0.0  NNP --> truck
2 0.0  NNP --> turnpike
2 0.0  NNP --> twins
2 0.0  NNP --> unc
2 0.0  NNP --> uncle_billy
2 0.0  NNP --> uncle_eddie
2 0.0  NNP --> vicky
2 0.0  NNP --> wilma
2 0.0  NNP --> windy
2 0.0  NNP --> winnie
2 0.0  NNP --> wolf
2 0.0  NNP --> woman
2 0.0  NNP --> y
2 0.0  NNP --> yayee
2 0.0  NNP --> yoni
2 0.0  NNP --> yuna
2 0.0  NNP --> zepher
2 0.0  NNP --> zoltan
1 0.0  NNP --> a_kiss_for_little_bear
1 0.0  NNP --> abbott
1 0.0  NNP --> abyss
1 0.0  NNP --> add_a_scale
1 0.0  NNP --> adele
1 0.0  NNP --> agricultural
1 0.0  NNP --> air_force
1 0.0  NNP --> alan
1 0.0  NNP --> alf
1 0.0  NNP --> alibaba
1 0.0  NNP --> all_saints_day
1 0.0  NNP --> allendale
1 0.0  NNP --> almanac
1 0.0  NNP --> alright
1 0.0  NNP --> alvin
1 0.0  NNP --> amelia
1 0.0  NNP --> american
1 0.0  NNP --> andra
1 0.0  NNP --> andrea
1 0.0  NNP --> andy
1 0.0  NNP --> animal
1 0.0  NNP --> apple_jack
1 0.0  NNP --> arnie
1 0.0  NNP --> arts
1 0.0  NNP --> attydramatic
1 0.0  NNP --> aunt_dottie
1 0.0  NNP --> aunt_ellie
1 0.0  NNP --> auntie_eleanor
1 0.0  NNP --> auntie_george
1 0.0  NNP --> auntie_marion
1 0.0  NNP --> auntie_patty
1 0.0  NNP --> autrey
1 0.0  NNP --> baa_baa_black_sheep
1 0.0  NNP --> babies
1 0.0  NNP --> baby_bear
1 0.0  NNP --> baby_crawl_away
1 0.0  NNP --> back
1 0.0  NNP --> balentine
1 0.0  NNP --> ballerina
1 0.0  NNP --> bam
1 0.0  NNP --> bambi
1 0.0  NNP --> band
1 0.0  NNP --> barbie
1 0.0  NNP --> barron
1 0.0  NNP --> barry
1 0.0  NNP --> beanstalk
1 0.0  NNP --> beany
1 0.0  NNP --> beatlemania
1 0.0  NNP --> beetle
1 0.0  NNP --> bekaer
1 0.0  NNP --> bellugi
1 0.0  NNP --> benji
1 0.0  NNP --> benton
1 0.0  NNP --> berenstein
1 0.0  NNP --> bessie
1 0.0  NNP --> best
1 0.0  NNP --> big_bird
1 0.0  NNP --> billie
1 0.0  NNP --> block
1 0.0  NNP --> bo_beep
1 0.0  NNP --> bobs
1 0.0  NNP --> bond
1 0.0  NNP --> boo
1 0.0  NNP --> boo_boo
1 0.0  NNP --> boogyman
1 0.0  NNP --> book
1 0.0  NNP --> bookin
1 0.0  NNP --> borax
1 0.0  NNP --> bosco
1 0.0  NNP --> bowl
1 0.0  NNP --> bra
1 0.0  NNP --> bradley
1 0.0  NNP --> bran
1 0.0  NNP --> brendy
1 0.0  NNP --> bridge
1 0.0  NNP --> bridget
1 0.0  NNP --> bridgette
1 0.0  NNP --> bright
1 0.0  NNP --> brittany
1 0.0  NNP --> broadway
1 0.0  NNP --> brontosaurus
1 0.0  NNP --> bruno
1 0.0  NNP --> bryan
1 0.0  NNP --> bu
1 0.0  NNP --> buck
1 0.0  NNP --> bullwinkle
1 0.0  NNP --> bum
1 0.0  NNP --> bunch
1 0.0  NNP --> burkes
1 0.0  NNP --> butter
1 0.0  NNP --> c
1 0.0  NNP --> cage
1 0.0  NNP --> campbell
1 0.0  NNP --> canadian
1 0.0  NNP --> canal
1 0.0  NNP --> candy
1 0.0  NNP --> candy_fashion
1 0.0  NNP --> candy_fashions
1 0.0  NNP --> cane
1 0.0  NNP --> captain_bob
1 0.0  NNP --> cara
1 0.0  NNP --> carbona
1 0.0  NNP --> care
1 0.0  NNP --> carleton
1 0.0  NNP --> carlisle
1 0.0  NNP --> carolina
1 0.0  NNP --> carposi
1 0.0  NNP --> carrot
1 0.0  NNP --> carter
1 0.0  NNP --> cathernie
1 0.0  NNP --> cecilia
1 0.0  NNP --> celtics
1 0.0  NNP --> centerville
1 0.0  NNP --> chantelle
1 0.0  NNP --> chaplin
1 0.0  NNP --> chatty_baby_brother
1 0.0  NNP --> chatty_brother
1 0.0  NNP --> chester
1 0.0  NNP --> chica
1 0.0  NNP --> chicken_little
1 0.0  NNP --> chicky
1 0.0  NNP --> chief
1 0.0  NNP --> chinaman
1 0.0  NNP --> chiny
1 0.0  NNP --> chit
1 0.0  NNP --> chocks
1 0.0  NNP --> chocolate
1 0.0  NNP --> chomper
1 0.0  NNP --> chris
1 0.0  NNP --> christ
1 0.0  NNP --> christmastime
1 0.0  NNP --> chronicle
1 0.0  NNP --> chuckey
1 0.0  NNP --> church
1 0.0  NNP --> cissy
1 0.0  NNP --> claire
1 0.0  NNP --> class
1 0.0  NNP --> clay
1 0.0  NNP --> clever
1 0.0  NNP --> coco
1 0.0  NNP --> cocoamarsh
1 0.0  NNP --> colonel
1 0.0  NNP --> colorform
1 0.0  NNP --> columbus
1 0.0  NNP --> community
1 0.0  NNP --> company
1 0.0  NNP --> continental
1 0.0  NNP --> cora
1 0.0  NNP --> costello
1 0.0  NNP --> count
1 0.0  NNP --> county
1 0.0  NNP --> courteny
1 0.0  NNP --> cowboy
1 0.0  NNP --> crayola
1 0.0  NNP --> cream
1 0.0  NNP --> cricket
1 0.0  NNP --> crocodile
1 0.0  NNP --> cronin
1 0.0  NNP --> crosby
1 0.0  NNP --> cuddler
1 0.0  NNP --> cummins
1 0.0  NNP --> cup
1 0.0  NNP --> curtain
1 0.0  NNP --> cynthia
1 0.0  NNP --> cyrus
1 0.0  NNP --> d
1 0.0  NNP --> dammy
1 0.0  NNP --> darkid
1 0.0  NNP --> darleen
1 0.0  NNP --> dat
1 0.0  NNP --> davy
1 0.0  NNP --> dawna
1 0.0  NNP --> dean
1 0.0  NNP --> deb
1 0.0  NNP --> debbi
1 0.0  NNP --> debby
1 0.0  NNP --> december
1 0.0  NNP --> declarations_of_independence
1 0.0  NNP --> dee
1 0.0  NNP --> del
1 0.0  NNP --> demi
1 0.0  NNP --> derrik
1 0.0  NNP --> diana
1 0.0  NNP --> dicky
1 0.0  NNP --> dictionary
1 0.0  NNP --> didi
1 0.0  NNP --> digger
1 0.0  NNP --> dika
1 0.0  NNP --> dirty
1 0.0  NNP --> diwentca
1 0.0  NNP --> do_bee
1 0.0  NNP --> doctor_marx
1 0.0  NNP --> doggie
1 0.0  NNP --> dollies
1 0.0  NNP --> donkey
1 0.0  NNP --> donnie
1 0.0  NNP --> dooey
1 0.0  NNP --> doris
1 0.0  NNP --> dottie
1 0.0  NNP --> douglas
1 0.0  NNP --> down
1 0.0  NNP --> dreffel
1 0.0  NNP --> drivas
1 0.0  NNP --> drive
1 0.0  NNP --> driver
1 0.0  NNP --> drowsy
1 0.0  NNP --> duffy
1 0.0  NNP --> dukakis
1 0.0  NNP --> duplos
1 0.0  NNP --> dustin
1 0.0  NNP --> dynel
1 0.0  NNP --> e
1 0.0  NNP --> earling
1 0.0  NNP --> easter_bunnie
1 0.0  NNP --> easter_rabbit
1 0.0  NNP --> eddie
1 0.0  NNP --> ee_yay_ee_yay_oh
1 0.0  NNP --> eensie
1 0.0  NNP --> egg
1 0.0  NNP --> egyptian_mummy
1 0.0  NNP --> elanie
1 0.0  NNP --> eleanore
1 0.0  NNP --> elephant
1 0.0  NNP --> elf
1 0.0  NNP --> elijah
1 0.0  NNP --> elma
1 0.0  NNP --> elmo
1 0.0  NNP --> elsie
1 0.0  NNP --> emmy
1 0.0  NNP --> emry
1 0.0  NNP --> eril
1 0.0  NNP --> eth
1 0.0  NNP --> eva
1 0.0  NNP --> f
1 0.0  NNP --> faith
1 0.0  NNP --> farmer_in_the_dell
1 0.0  NNP --> feet
1 0.0  NNP --> felix
1 0.0  NNP --> felix_the_cat
1 0.0  NNP --> ferguson
1 0.0  NNP --> ferrari
1 0.0  NNP --> festival
1 0.0  NNP --> fine
1 0.0  NNP --> finn
1 0.0  NNP --> firstname
1 0.0  NNP --> fitzgerald
1 0.0  NNP --> fix_it
1 0.0  NNP --> fizzies
1 0.0  NNP --> flack
1 0.0  NNP --> flanagan
1 0.0  NNP --> flies
1 0.0  NNP --> flintstone's
1 0.0  NNP --> flintstones
1 0.0  NNP --> flipflop
1 0.0  NNP --> flupper_nutter
1 0.0  NNP --> foolish_man
1 0.0  NNP --> fox
1 0.0  NNP --> fraggle
1 0.0  NNP --> frankenstein
1 0.0  NNP --> freckle
1 0.0  NNP --> freddie
1 0.0  NNP --> french
1 0.0  NNP --> fruit
1 0.0  NNP --> fruit_loop
1 0.0  NNP --> fudgsicle
1 0.0  NNP --> gammy
1 0.0  NNP --> gap
1 0.0  NNP --> gate
1 0.0  NNP --> gene
1 0.0  NNP --> gerard
1 0.0  NNP --> german
1 0.0  NNP --> ghostbuster
1 0.0  NNP --> ghostbusters
1 0.0  NNP --> giant
1 0.0  NNP --> gilbert
1 0.0  NNP --> gillian
1 0.0  NNP --> golden
1 0.0  NNP --> goldy
1 0.0  NNP --> goober_peas
1 0.0  NNP --> goodbye
1 0.0  NNP --> goodie
1 0.0  NNP --> googenheimer
1 0.0  NNP --> gordon
1 0.0  NNP --> govenor
1 0.0  NNP --> graham_crackers
1 0.0  NNP --> granma
1 0.0  NNP --> granpa
1 0.0  NNP --> greek
1 0.0  NNP --> green
1 0.0  NNP --> greenville
1 0.0  NNP --> griffith
1 0.0  NNP --> griffiths
1 0.0  NNP --> grimm
1 0.0  NNP --> grm
1 0.0  NNP --> growler
1 0.0  NNP --> gummy
1 0.0  NNP --> gums
1 0.0  NNP --> guppies
1 0.0  NNP --> happy
1 0.0  NNP --> harvard_square
1 0.0  NNP --> harve
1 0.0  NNP --> harvey
1 0.0  NNP --> he_man
1 0.0  NNP --> heaven
1 0.0  NNP --> hector
1 0.0  NNP --> helen
1 0.0  NNP --> henry
1 0.0  NNP --> herbert
1 0.0  NNP --> hey_diddle_diddle
1 0.0  NNP --> hi
1 0.0  NNP --> hi_c
1 0.0  NNP --> hickey
1 0.0  NNP --> higgy
1 0.0  NNP --> hippity_doo
1 0.0  NNP --> hokey
1 0.0  NNP --> honeybun
1 0.0  NNP --> hopperoos
1 0.0  NNP --> hotel
1 0.0  NNP --> hubbard
1 0.0  NNP --> huey
1 0.0  NNP --> hummburger
1 0.0  NNP --> hump
1 0.0  NNP --> hungary
1 0.0  NNP --> ichabod
1 0.0  NNP --> information
1 0.0  NNP --> investogator
1 0.0  NNP --> ireland
1 0.0  NNP --> irene
1 0.0  NNP --> irish
1 0.0  NNP --> iron
1 0.0  NNP --> izzy
1 0.0  NNP --> jack^stone
1 0.0  NNP --> jackson
1 0.0  NNP --> jamaica_way
1 0.0  NNP --> jeanie
1 0.0  NNP --> jeanine
1 0.0  NNP --> jeffery
1 0.0  NNP --> jeffrey
1 0.0  NNP --> jeremy
1 0.0  NNP --> jim_jump
1 0.0  NNP --> jiminy
1 0.0  NNP --> jinx
1 0.0  NNP --> jo_anna
1 0.0  NNP --> jody
1 0.0  NNP --> joey^joe
1 0.0  NNP --> johnny_on_the_spot
1 0.0  NNP --> jones
1 0.0  NNP --> jordons
1 0.0  NNP --> joseph^joseph
1 0.0  NNP --> joseph_p
1 0.0  NNP --> josephine
1 0.0  NNP --> josie
1 0.0  NNP --> junie
1 0.0  NNP --> kahn
1 0.0  NNP --> kanga
1 0.0  NNP --> karate
1 0.0  NNP --> kate
1 0.0  NNP --> katz
1 0.0  NNP --> kayla
1 0.0  NNP --> keller
1 0.0  NNP --> kenna
1 0.0  NNP --> kennan
1 0.0  NNP --> kennedy
1 0.0  NNP --> kennel
1 0.0  NNP --> kenner
1 0.0  NNP --> kentucky
1 0.0  NNP --> kildare
1 0.0  NNP --> kissy
1 0.0  NNP --> knucklehead
1 0.0  NNP --> kool
1 0.0  NNP --> kristen
1 0.0  NNP --> kristin
1 0.0  NNP --> krueger
1 0.0  NNP --> kyle
1 0.0  NNP --> l
1 0.0  NNP --> la
1 0.0  NNP --> labor
1 0.0  NNP --> lady_bump
1 0.0  NNP --> lalalilk
1 0.0  NNP --> lamby
1 0.0  NNP --> land
1 0.0  NNP --> lauras
1 0.0  NNP --> lauren
1 0.0  NNP --> lead
1 0.0  NNP --> leappad
1 0.0  NNP --> leonard
1 0.0  NNP --> leslie
1 0.0  NNP --> liberty_bell
1 0.0  NNP --> linguistic
1 0.0  NNP --> lipton
1 0.0  NNP --> lisette
1 0.0  NNP --> liz
1 0.0  NNP --> lizzie
1 0.0  NNP --> locker
1 0.0  NNP --> lola
1 0.0  NNP --> lolly
1 0.0  NNP --> loop
1 0.0  NNP --> loop_loops
1 0.0  NNP --> lorraine
1 0.0  NNP --> louis
1 0.0  NNP --> louisville
1 0.0  NNP --> love
1 0.0  NNP --> lynnere
1 0.0  NNP --> lyons
1 0.0  NNP --> m
1 0.0  NNP --> m_and_m
1 0.0  NNP --> mabel
1 0.0  NNP --> mackenzie
1 0.0  NNP --> macy
1 0.0  NNP --> mag
1 0.0  NNP --> magazine
1 0.0  NNP --> magazine_beach
1 0.0  NNP --> magnuson
1 0.0  NNP --> mallard
1 0.0  NNP --> mandi
1 0.0  NNP --> maple
1 0.0  NNP --> mar
1 0.0  NNP --> mario
1 0.0  NNP --> marks
1 0.0  NNP --> martians
1 0.0  NNP --> maryann
1 0.0  NNP --> mat
1 0.0  NNP --> mattapan
1 0.0  NNP --> maurine
1 0.0  NNP --> mazdas
1 0.0  NNP --> mccarty
1 0.0  NNP --> mcdonalds
1 0.0  NNP --> mcginty
1 0.0  NNP --> mcgregor
1 0.0  NNP --> mcroth
1 0.0  NNP --> measles
1 0.0  NNP --> mexico
1 0.0  NNP --> microphone
1 0.0  NNP --> middlesex
1 0.0  NNP --> mighty
1 0.0  NNP --> mighty_white
1 0.0  NNP --> miguel
1 0.0  NNP --> mikie
1 0.0  NNP --> mila
1 0.0  NNP --> miles
1 0.0  NNP --> millisand
1 0.0  NNP --> milly
1 0.0  NNP --> minnie
1 0.0  NNP --> miss_america
1 0.0  NNP --> missy
1 0.0  NNP --> mobilgas
1 0.0  NNP --> mommies
1 0.0  NNP --> monroe
1 0.0  NNP --> moore
1 0.0  NNP --> motorboat
1 0.0  NNP --> mousie
1 0.0  NNP --> muffet
1 0.0  NNP --> mulligan
1 0.0  NNP --> munch
1 0.0  NNP --> munster
1 0.0  NNP --> muppet
1 0.0  NNP --> mutt
1 0.0  NNP --> my
1 0.0  NNP --> my_three_son
1 0.0  NNP --> my_three_sons
1 0.0  NNP --> myrtle
1 0.0  NNP --> naftali
1 0.0  NNP --> nan
1 0.0  NNP --> nana_gee
1 0.0  NNP --> nardeen
1 0.0  NNP --> natick
1 0.0  NNP --> navy
1 0.0  NNP --> ned
1 0.0  NNP --> never_never_land
1 0.0  NNP --> new_york
1 0.0  NNP --> newman
1 0.0  NNP --> ngo
1 0.0  NNP --> nicole
1 0.0  NNP --> niglet
1 0.0  NNP --> nikka
1 0.0  NNP --> nima
1 0.0  NNP --> nissen
1 0.0  NNP --> norm
1 0.0  NNP --> norman
1 0.0  NNP --> north_pole
1 0.0  NNP --> november
1 0.0  NNP --> numinnuma
1 0.0  NNP --> o
1 0.0  NNP --> oatmeal
1 0.0  NNP --> oda
1 0.0  NNP --> old_macdonald
1 0.0  NNP --> oldz_macdonald
1 0.0  NNP --> olive
1 0.0  NNP --> olly
1 0.0  NNP --> othello
1 0.0  NNP --> p_one
1 0.0  NNP --> pa
1 0.0  NNP --> pachene
1 0.0  NNP --> pancake
1 0.0  NNP --> paris
1 0.0  NNP --> parkers
1 0.0  NNP --> pat_a_cake
1 0.0  NNP --> patch
1 0.0  NNP --> patricia
1 0.0  NNP --> peanuts
1 0.0  NNP --> pedro
1 0.0  NNP --> pee
1 0.0  NNP --> peekaboo
1 0.0  NNP --> pegleg_pete
1 0.0  NNP --> pennsylvania
1 0.0  NNP --> pepper
1 0.0  NNP --> pepperoncini
1 0.0  NNP --> pepsi_cola
1 0.0  NNP --> perro
1 0.0  NNP --> philip
1 0.0  NNP --> phyllis
1 0.0  NNP --> pick
1 0.0  NNP --> picnic
1 0.0  NNP --> pigs
1 0.0  NNP --> pin_the_tail_on_the_donkey
1 0.0  NNP --> pineapple_sweet
1 0.0  NNP --> piney
1 0.0  NNP --> pinky
1 0.0  NNP --> pippo
1 0.0  NNP --> play
1 0.0  NNP --> playmate
1 0.0  NNP --> plaza
1 0.0  NNP --> please
1 0.0  NNP --> pluto
1 0.0  NNP --> pokey_wokey
1 0.0  NNP --> pokino
1 0.0  NNP --> polly
1 0.0  NNP --> polo
1 0.0  NNP --> pond
1 0.0  NNP --> pony
1 0.0  NNP --> poo
1 0.0  NNP --> poopah
1 0.0  NNP --> pops
1 0.0  NNP --> porter
1 0.0  NNP --> pound
1 0.0  NNP --> power
1 0.0  NNP --> president
1 0.0  NNP --> presley
1 0.0  NNP --> prim
1 0.0  NNP --> puerto
1 0.0  NNP --> puff
1 0.0  NNP --> pumpkin_peters
1 0.0  NNP --> punkin
1 0.0  NNP --> puppy
1 0.0  NNP --> q_tip
1 0.0  NNP --> q_tips
1 0.0  NNP --> raf
1 0.0  NNP --> ralphy
1 0.0  NNP --> rand
1 0.0  NNP --> ration
1 0.0  NNP --> ray
1 0.0  NNP --> razmah
1 0.0  NNP --> razzie
1 0.0  NNP --> red_is_best
1 0.0  NNP --> red_riding_hood
1 0.0  NNP --> reggie
1 0.0  NNP --> reiko
1 0.0  NNP --> relearn
1 0.0  NNP --> renelle
1 0.0  NNP --> rey
1 0.0  NNP --> rhinoceros
1 0.0  NNP --> ricardo
1 0.0  NNP --> ricci
1 0.0  NNP --> richardson
1 0.0  NNP --> rico
1 0.0  NNP --> rifle
1 0.0  NNP --> rob
1 0.0  NNP --> robins
1 0.0  NNP --> rochester
1 0.0  NNP --> rock
1 0.0  NNP --> rock_a_bye_baby
1 0.0  NNP --> rodger
1 0.0  NNP --> roger
1 0.0  NNP --> roll
1 0.0  NNP --> ross
1 0.0  NNP --> rouge
1 0.0  NNP --> roundtree
1 0.0  NNP --> route
1 0.0  NNP --> roxbury
1 0.0  NNP --> rumplestiltskin
1 0.0  NNP --> run
1 0.0  NNP --> russell
1 0.0  NNP --> ruthie
1 0.0  NNP --> saab
1 0.0  NNP --> sab
1 0.0  NNP --> sackville
1 0.0  NNP --> sadie
1 0.0  NNP --> safta
1 0.0  NNP --> sally
1 0.0  NNP --> sambo
1 0.0  NNP --> sander
1 0.0  NNP --> sandman
1 0.0  NNP --> santa_clause
1 0.0  NNP --> satch
1 0.0  NNP --> saturdays
1 0.0  NNP --> savings
1 0.0  NNP --> scarry
1 0.0  NNP --> schroeder
1 0.0  NNP --> science
1 0.0  NNP --> scissors
1 0.0  NNP --> scotchies
1 0.0  NNP --> sec
1 0.0  NNP --> sergeant
1 0.0  NNP --> seuss
1 0.0  NNP --> seymore
1 0.0  NNP --> shakila
1 0.0  NNP --> shana
1 0.0  NNP --> shay
1 0.0  NNP --> shell
1 0.0  NNP --> shelley
1 0.0  NNP --> shelly
1 0.0  NNP --> shepherd
1 0.0  NNP --> sheriff
1 0.0  NNP --> sherrill
1 0.0  NNP --> sherry
1 0.0  NNP --> shica
1 0.0  NNP --> shindig
1 0.0  NNP --> shiva
1 0.0  NNP --> shoulda
1 0.0  NNP --> show
1 0.0  NNP --> show_and_tell
1 0.0  NNP --> sillydilly
1 0.0  NNP --> silvia
1 0.0  NNP --> simeone
1 0.0  NNP --> sippydipper
1 0.0  NNP --> skippy
1 0.0  NNP --> skittle
1 0.0  NNP --> smartypants
1 0.0  NNP --> smiler
1 0.0  NNP --> smokey
1 0.0  NNP --> smoky
1 0.0  NNP --> snatch
1 0.0  NNP --> sneaker
1 0.0  NNP --> snow
1 0.0  NNP --> soakie
1 0.0  NNP --> somerville
1 0.0  NNP --> sony
1 0.0  NNP --> soopie
1 0.0  NNP --> sox
1 0.0  NNP --> spaceballs
1 0.0  NNP --> spock
1 0.0  NNP --> springs
1 0.0  NNP --> sprite
1 0.0  NNP --> spuds
1 0.0  NNP --> squash
1 0.0  NNP --> stacy
1 0.0  NNP --> star^wars
1 0.0  NNP --> start
1 0.0  NNP --> statue_of_liberty
1 0.0  NNP --> step_in_time
1 0.0  NNP --> stevie
1 0.0  NNP --> stinky
1 0.0  NNP --> stonzo
1 0.0  NNP --> stripey
1 0.0  NNP --> sugar_daddy
1 0.0  NNP --> susie
1 0.0  NNP --> susie_cue
1 0.0  NNP --> sweet
1 0.0  NNP --> sweety
1 0.0  NNP --> swifty
1 0.0  NNP --> switzerland
1 0.0  NNP --> taffy
1 0.0  NNP --> tag
1 0.0  NNP --> tala
1 0.0  NNP --> tan
1 0.0  NNP --> tasha
1 0.0  NNP --> taurus
1 0.0  NNP --> teach
1 0.0  NNP --> technical
1 0.0  NNP --> temptee
1 0.0  NNP --> tequita
1 0.0  NNP --> than
1 0.0  NNP --> the_little_engine_that_could
1 0.0  NNP --> theodore
1 0.0  NNP --> theresa
1 0.0  NNP --> three
1 0.0  NNP --> thriller
1 0.0  NNP --> thumbelina
1 0.0  NNP --> tickle
1 0.0  NNP --> tickles_baby
1 0.0  NNP --> tilt_a_whirl
1 0.0  NNP --> tina
1 0.0  NNP --> tinaka
1 0.0  NNP --> toby
1 0.0  NNP --> tommies
1 0.0  NNP --> tomorrow
1 0.0  NNP --> toots
1 0.0  NNP --> tootsie
1 0.0  NNP --> toronto
1 0.0  NNP --> tot
1 0.0  NNP --> toto
1 0.0  NNP --> tower
1 0.0  NNP --> toy
1 0.0  NNP --> trimmer
1 0.0  NNP --> trouble
1 0.0  NNP --> trowbridge
1 0.0  NNP --> troy
1 0.0  NNP --> tubbo
1 0.0  NNP --> tumbler
1 0.0  NNP --> tuppy
1 0.0  NNP --> tuv
1 0.0  NNP --> tylenol
1 0.0  NNP --> ub
1 0.0  NNP --> uncle_ernest
1 0.0  NNP --> uncle_georgie
1 0.0  NNP --> uncle_pat
1 0.0  NNP --> uncle_tony
1 0.0  NNP --> underdog
1 0.0  NNP --> utah
1 0.0  NNP --> vaseline
1 0.0  NNP --> vernon
1 0.0  NNP --> vi
1 0.0  NNP --> viki
1 0.0  NNP --> village
1 0.0  NNP --> vinnie
1 0.0  NNP --> vinny
1 0.0  NNP --> vye
1 0.0  NNP --> waffelo
1 0.0  NNP --> wakefield
1 0.0  NNP --> waldo
1 0.0  NNP --> wally
1 0.0  NNP --> walt
1 0.0  NNP --> walt_disney
1 0.0  NNP --> walter
1 0.0  NNP --> waterloo
1 0.0  NNP --> watertown
1 0.0  NNP --> wayne
1 0.0  NNP --> wee
1 0.0  NNP --> weensie
1 0.0  NNP --> wegos
1 0.0  NNP --> weinberger
1 0.0  NNP --> wence
1 0.0  NNP --> westinghouse
1 0.0  NNP --> where_the_wild_things_are
1 0.0  NNP --> whisky
1 0.0  NNP --> whoa
1 0.0  NNP --> whosit
1 0.0  NNP --> wicked_witch
1 0.0  NNP --> wiggins
1 0.0  NNP --> wilbur
1 0.0  NNP --> william
1 0.0  NNP --> winne_the_pooh
1 0.0  NNP --> winnie^the^pooh
1 0.0  NNP --> wireless
1 0.0  NNP --> wizard_of_oz
1 0.0  NNP --> woosky
1 0.0  NNP --> worcester
1 0.0  NNP --> world
1 0.0  NNP --> wubby
1 0.0  NNP --> yankee_doodle
1 0.0  NNP --> years
1 0.0  NNP --> yolanda
1 0.0  NNP --> yorgenson
1 0.0  NNP --> yours
